OID,Latitude (N),Longitude (E),Blended LRO/LOLA and SELENE/Kaguya DEM
7882,25.907226562499996,116.7216796875,244.5
7883,25.907226562499996,116.7236328125,243.5
7884,25.907226562499996,116.72558593749997,237.0
7885,25.907226562499996,116.7275390625,229.5
7886,25.907226562499996,116.7294921875,224.0
7887,25.907226562499996,116.73144531250003,217.5
7888,25.907226562499996,116.73339843749994,210.0
7889,25.907226562499996,116.7353515625,207.5
7890,25.907226562499996,116.7373046875,201.5
7891,25.907226562499996,116.73925781249997,193.0
7892,25.907226562499996,116.74121093750003,183.5
7893,25.9072265625,116.74316406249997,174.0
7894,25.907226562499996,116.74511718750006,167.0
7895,25.907226562499996,116.74707031249997,159.5
7896,25.907226562499996,116.7490234375,150.5
7897,25.9072265625,116.75097656250003,145.5
7898,25.907226562499996,116.75292968749997,138.5
7899,25.907226562499996,116.7548828125,130.5
7900,25.907226562499996,116.7568359375,118.5
7901,25.907226562499996,116.75878906250003,108.5
7902,25.907226562499996,116.76074218750003,99.0
7903,25.907226562499996,116.76269531249997,87.0
7904,25.907226562499996,116.76464843750003,77.5
7905,25.907226562499996,116.76660156249997,65.5
7906,25.907226562499996,116.7685546875,55.0
7907,25.907226562499996,116.77050781250003,46.0
7908,25.907226562499996,116.7724609375,41.0
7909,25.907226562499996,116.7744140625,30.5
7910,25.907226562499996,116.7763671875,21.0
7911,25.907226562499996,116.77832031250003,15.0
7912,25.907226562499996,116.7802734375,11.0
7913,25.907226562499996,116.78222656249997,5.5
7914,25.907226562499996,116.78417968750003,0.5
7915,25.907226562499996,116.78613281250003,-2.0
7916,25.907226562499996,116.78808593749997,-5.0
7917,25.907226562499996,116.7900390625,-7.0
7918,25.907226562499996,116.7919921875,-10.5
7919,25.907226562499996,116.7939453125,-14.0
7920,25.907226562499996,116.79589843749997,-15.0
7921,25.907226562499996,116.7978515625,-18.0
7922,25.907226562499996,116.7998046875,-23.5
7923,25.9072265625,116.8017578125,-26.5
7924,25.907226562499996,116.80371093750003,-28.0
7925,25.907226562499996,116.80566406250003,-32.0
7926,25.907226562499996,116.80761718749997,-35.5
7927,25.9072265625,116.8095703125,-39.0
7928,25.907226562499996,116.8115234375,-46.0
7929,25.9072265625,116.8134765625,-51.0
7930,25.907226562499996,116.81542968749997,-53.0
7931,25.907226562499996,116.8173828125,-57.5
7932,25.907226562499996,116.8193359375,-59.5
7933,25.907226562499996,116.8212890625,-66.5
7934,25.907226562499996,116.82324218750003,-70.0
7935,25.907226562499996,116.8251953125,-73.0
7936,25.907226562499996,116.82714843749997,-75.5
7937,25.9072265625,116.82910156249997,-78.0
7938,25.907226562499996,116.83105468750003,-82.0
7939,25.907226562499996,116.83300781250006,-84.5
7940,25.907226562499996,116.83496093749997,-89.5
7941,25.907226562499996,116.8369140625,-91.5
7942,25.907226562499996,116.8388671875,-91.5
7943,25.907226562499996,116.84082031249997,-94.0
7944,25.907226562499996,116.8427734375,-92.5
7945,25.907226562499996,116.8447265625,-94.0
7946,25.907226562499996,116.84667968750003,-92.5
7947,25.907226562499996,116.84863281249994,-91.5
7948,25.907226562499996,116.85058593749997,-91.0
7949,25.907226562499996,116.85253906250006,-91.0
7950,25.907226562499996,116.85449218749997,-93.0
7951,25.907226562499996,116.8564453125,-94.5
7952,25.907226562499996,116.85839843749997,-95.0
7953,25.907226562499996,116.86035156250003,-94.0
7954,25.907226562499996,116.8623046875,-87.5
7955,25.907226562499996,116.8642578125,-84.5
7956,25.907226562499996,116.86621093750003,-82.5
7957,25.907226562499996,116.86816406249994,-80.0
7958,25.907226562499996,116.8701171875,-75.0
7959,25.907226562499996,116.87207031250003,-72.5
7960,25.907226562499996,116.87402343750003,-68.0
7961,25.907226562499996,116.8759765625,-65.0
7962,25.907226562499996,116.87792968749997,-64.0
7963,25.907226562499996,116.8798828125,-62.0
7964,25.907226562499996,116.8818359375,-58.5
7965,25.907226562499996,116.8837890625,-55.5
7966,25.907226562499996,116.88574218750003,-58.5
7967,25.907226562499996,116.8876953125,-54.0
7968,25.907226562499996,116.8896484375,-51.5
7969,25.907226562499996,116.89160156250003,-54.5
7970,25.907226562499996,116.89355468750003,-57.0
7971,25.907226562499996,116.89550781249997,-51.0
7972,25.907226562499996,116.89746093749997,-53.0
7973,25.907226562499996,116.8994140625,-49.5
7974,25.907226562499996,116.9013671875,-43.5
7975,25.907226562499996,116.90332031249997,-38.0
7976,25.907226562499996,116.90527343750003,-39.0
7977,25.907226562499996,116.9072265625,-39.5
7978,25.907226562499996,116.9091796875,-34.0
7979,25.9072265625,116.91113281249994,-29.0
7980,25.907226562499996,116.91308593750003,-23.0
7981,25.907226562499996,116.9150390625,-20.0
7982,25.907226562499996,116.91699218749997,-15.0
7983,25.907226562499996,116.91894531250003,-12.0
7984,25.907226562499996,116.9208984375,-6.0
7985,25.907226562499996,116.92285156249997,-1.5
7986,25.907226562499996,116.9248046875,-0.5
7987,25.907226562499996,116.9267578125,2.0
7988,25.9072265625,116.9287109375,6.0
7989,25.907226562499996,116.93066406249997,6.5
7990,25.9072265625,116.9326171875,7.5
7991,25.907226562499996,116.93457031250003,9.0
7992,25.907226562499996,116.9365234375,10.5
7993,25.9072265625,116.93847656250003,11.0
7994,25.907226562499996,116.94042968749997,15.0
7995,25.9072265625,116.94238281249997,22.0
7996,25.907226562499996,116.9443359375,28.5
7997,25.907226562499996,116.9462890625,36.5
7998,25.907226562499996,116.94824218750003,41.5
7999,25.907226562499996,116.95019531249997,44.5
8000,25.907226562499996,116.9521484375,50.0
8001,25.907226562499996,116.95410156250003,57.5
8002,25.907226562499996,116.95605468749994,65.0
8003,25.907226562499996,116.9580078125,65.5
8004,25.907226562499996,116.95996093749997,69.0
8005,25.9072265625,116.96191406250003,74.0
8006,25.9072265625,116.96386718750003,75.5
8007,25.907226562499996,116.9658203125,76.5
8008,25.907226562499996,116.96777343750006,76.0
8009,25.907226562499996,116.96972656249997,74.5
8010,25.907226562499996,116.9716796875,73.5
8011,25.907226562499996,116.97363281250003,72.0
8012,25.907226562499996,116.97558593750003,67.5
8013,25.907226562499996,116.9775390625,62.0
8014,25.907226562499996,116.9794921875,61.5
8015,25.907226562499996,116.98144531250003,59.0
8016,25.907226562499996,116.98339843750003,56.0
8017,25.9052734375,116.6591796875,216.5
8018,25.905273437500004,116.6611328125,216.0
8019,25.9052734375,116.66308593750003,215.5
8020,25.9052734375,116.66503906249997,211.5
8021,25.9052734375,116.6669921875,209.0
8022,25.9052734375,116.66894531250003,208.5
8023,25.9052734375,116.67089843750003,208.0
8024,25.9052734375,116.67285156249997,208.0
8025,25.9052734375,116.67480468749997,206.5
8026,25.9052734375,116.6767578125,205.5
8027,25.9052734375,116.6787109375,207.5
8028,25.905273437500004,116.68066406249997,209.5
8029,25.9052734375,116.6826171875,218.5
8030,25.9052734375,116.6845703125,217.0
8031,25.9052734375,116.6865234375,218.5
8032,25.9052734375,116.68847656250003,215.5
8033,25.9052734375,116.69042968750003,216.5
8034,25.9052734375,116.6923828125,221.0
8035,25.9052734375,116.69433593749997,226.5
8036,25.9052734375,116.69628906250003,230.0
8037,25.9052734375,116.6982421875,232.0
8038,25.9052734375,116.70019531249997,240.0
8039,25.9052734375,116.7021484375,249.0
8040,25.9052734375,116.7041015625,254.0
8041,25.9052734375,116.7060546875,258.0
8042,25.905273437500004,116.70800781250003,259.5
8043,25.9052734375,116.7099609375,257.0
8044,25.9052734375,116.71191406250003,258.0
8045,25.9052734375,116.7138671875,258.5
8046,25.9052734375,116.71582031250003,255.0
8047,25.9052734375,116.71777343749997,255.5
8048,25.9052734375,116.71972656249997,253.0
8049,25.9052734375,116.7216796875,251.0
8050,25.9052734375,116.7236328125,247.5
8051,25.9052734375,116.72558593749997,242.5
8052,25.9052734375,116.7275390625,234.5
8053,25.9052734375,116.7294921875,228.0
8054,25.9052734375,116.73144531250003,221.0
8055,25.9052734375,116.73339843749994,212.0
8056,25.9052734375,116.7353515625,210.5
8057,25.9052734375,116.7373046875,205.5
8058,25.9052734375,116.73925781249997,201.0
8059,25.9052734375,116.74121093750003,188.5
8060,25.9052734375,116.74316406249997,179.0
8061,25.9052734375,116.74511718750006,172.5
8062,25.9052734375,116.74707031249997,165.0
8063,25.9052734375,116.7490234375,154.0
8064,25.905273437500004,116.75097656250003,148.5
8065,25.9052734375,116.75292968749997,142.5
8066,25.9052734375,116.7548828125,133.5
8067,25.9052734375,116.7568359375,122.0
8068,25.9052734375,116.75878906250003,113.5
8069,25.9052734375,116.76074218750003,105.0
8070,25.9052734375,116.76269531249997,94.5
8071,25.9052734375,116.76464843750003,83.0
8072,25.9052734375,116.76660156249997,73.0
8073,25.9052734375,116.7685546875,63.0
8074,25.9052734375,116.77050781250003,52.5
8075,25.9052734375,116.7724609375,49.0
8076,25.9052734375,116.7744140625,39.0
8077,25.9052734375,116.7763671875,33.0
8078,25.9052734375,116.77832031250003,27.5
8079,25.9052734375,116.7802734375,18.5
8080,25.9052734375,116.78222656249997,13.0
8081,25.9052734375,116.78417968750003,7.5
8082,25.9052734375,116.78613281250003,3.0
8083,25.9052734375,116.78808593749997,0.0
8084,25.9052734375,116.7900390625,-1.5
8085,25.9052734375,116.7919921875,-3.5
8086,25.9052734375,116.7939453125,-7.5
8087,25.9052734375,116.79589843749997,-10.5
8088,25.9052734375,116.7978515625,-13.5
8089,25.9052734375,116.7998046875,-17.5
8090,25.905273437500004,116.8017578125,-21.0
8091,25.9052734375,116.80371093750003,-23.5
8092,25.9052734375,116.80566406250003,-28.5
8093,25.9052734375,116.80761718749997,-32.0
8094,25.9052734375,116.8095703125,-35.0
8095,25.9052734375,116.8115234375,-40.5
8096,25.9052734375,116.8134765625,-45.5
8097,25.9052734375,116.81542968749997,-49.5
8098,25.9052734375,116.8173828125,-54.5
8099,25.9052734375,116.8193359375,-55.5
8100,25.9052734375,116.8212890625,-60.0
8101,25.9052734375,116.82324218750003,-67.0
8102,25.9052734375,116.8251953125,-73.0
8103,25.905273437500004,116.82714843749997,-74.0
8104,25.905273437500004,116.82910156249997,-75.0
8105,25.9052734375,116.83105468750003,-79.0
8106,25.9052734375,116.83300781250006,-85.0
8107,25.9052734375,116.83496093749997,-88.5
8108,25.9052734375,116.8369140625,-87.5
8109,25.9052734375,116.8388671875,-89.5
8110,25.9052734375,116.84082031249997,-91.5
8111,25.9052734375,116.8427734375,-91.0
8112,25.9052734375,116.8447265625,-90.5
8113,25.9052734375,116.84667968750003,-90.0
8114,25.9052734375,116.84863281249994,-91.5
8115,25.9052734375,116.85058593749997,-90.5
8116,25.9052734375,116.85253906250006,-90.5
8117,25.9052734375,116.85449218749997,-90.0
8118,25.9052734375,116.8564453125,-93.0
8119,25.905273437500004,116.85839843749997,-97.0
8120,25.9052734375,116.86035156250003,-97.0
8121,25.9052734375,116.8623046875,-92.0
8122,25.9052734375,116.8642578125,-89.5
8123,25.9052734375,116.86621093750003,-87.0
8124,25.9052734375,116.86816406249994,-84.5
8125,25.9052734375,116.8701171875,-81.0
8126,25.9052734375,116.87207031250003,-79.5
8127,25.9052734375,116.87402343750003,-70.5
8128,25.9052734375,116.8759765625,-71.0
8129,25.9052734375,116.87792968749997,-68.0
8130,25.9052734375,116.8798828125,-66.5
8131,25.9052734375,116.8818359375,-63.5
8132,25.9052734375,116.8837890625,-62.0
8133,25.9052734375,116.88574218750003,-61.0
8134,25.9052734375,116.8876953125,-57.5
8135,25.9052734375,116.8896484375,-57.5
8136,25.9052734375,116.89160156250003,-60.5
8137,25.9052734375,116.89355468750003,-62.5
8138,25.905273437500004,116.89550781249997,-54.0
8139,25.9052734375,116.89746093749997,-58.5
8140,25.9052734375,116.8994140625,-57.0
8141,25.9052734375,116.9013671875,-52.0
8142,25.9052734375,116.90332031249997,-47.0
8143,25.9052734375,116.90527343750003,-46.0
8144,25.905273437500004,116.9072265625,-43.5
8145,25.9052734375,116.9091796875,-39.0
8146,25.9052734375,116.91113281249994,-38.5
8147,25.9052734375,116.91308593750003,-35.0
8148,25.9052734375,116.9150390625,-28.5
8149,25.9052734375,116.91699218749997,-23.5
8150,25.9052734375,116.91894531250003,-18.5
8151,25.9052734375,116.9208984375,-14.5
8152,25.9052734375,116.92285156249997,-9.5
8153,25.9052734375,116.9248046875,-6.5
8154,25.9052734375,116.9267578125,-4.5
8155,25.9052734375,116.9287109375,-3.5
8156,25.9052734375,116.93066406249997,-2.0
8157,25.9052734375,116.9326171875,-2.0
8158,25.9052734375,116.93457031250003,-1.0
8159,25.9052734375,116.9365234375,0.0
8160,25.9052734375,116.93847656250003,1.5
8161,25.9052734375,116.94042968749997,4.0
8162,25.9052734375,116.94238281249997,5.5
8163,25.9052734375,116.9443359375,13.0
8164,25.9052734375,116.9462890625,23.5
8165,25.9052734375,116.94824218750003,29.0
8166,25.9052734375,116.95019531249997,34.0
8167,25.9052734375,116.9521484375,42.0
8168,25.9052734375,116.95410156250003,50.5
8169,25.9052734375,116.95605468749994,55.5
8170,25.9052734375,116.9580078125,55.0
8171,25.905273437500004,116.95996093749997,60.5
8172,25.9052734375,116.96191406250003,63.0
8173,25.9052734375,116.96386718750003,66.5
8174,25.905273437500004,116.9658203125,67.0
8175,25.9052734375,116.96777343750006,64.5
8176,25.9052734375,116.96972656249997,64.0
8177,25.9052734375,116.9716796875,63.5
8178,25.9052734375,116.97363281250003,60.5
8179,25.9052734375,116.97558593750003,53.5
8180,25.9052734375,116.9775390625,49.5
8181,25.9052734375,116.9794921875,49.0
8182,25.905273437500004,116.98144531250003,46.5
8183,25.9052734375,116.98339843750003,44.5
8184,25.903320312499996,116.6591796875,209.5
8185,25.903320312499996,116.6611328125,210.5
8186,25.903320312499996,116.66308593750003,209.0
8187,25.903320312499996,116.66503906249997,206.0
8188,25.903320312499996,116.6669921875,203.0
8189,25.903320312499996,116.66894531250003,203.0
8190,25.903320312499996,116.67089843750003,202.0
8191,25.903320312499996,116.67285156249997,201.0
8192,25.903320312499996,116.67480468749997,201.0
8193,25.903320312499996,116.6767578125,201.0
8194,25.903320312499996,116.6787109375,200.5
8195,25.903320312499996,116.68066406249997,199.5
8196,25.903320312499996,116.6826171875,207.0
8197,25.903320312499996,116.6845703125,209.0
8198,25.903320312499996,116.6865234375,210.0
8199,25.903320312499996,116.68847656250003,209.5
8200,25.903320312499996,116.69042968750003,209.5
8201,25.903320312499996,116.6923828125,213.5
8202,25.903320312499996,116.69433593749997,220.5
8203,25.903320312499996,116.69628906250003,225.0
8204,25.903320312499996,116.6982421875,229.5
8205,25.903320312499996,116.70019531249997,237.0
8206,25.903320312499996,116.7021484375,240.5
8207,25.903320312499996,116.7041015625,246.0
8208,25.903320312499996,116.7060546875,250.0
8209,25.903320312499996,116.70800781250003,251.0
8210,25.903320312499996,116.7099609375,251.0
8211,25.903320312499996,116.71191406250003,254.5
8212,25.903320312499996,116.7138671875,259.0
8213,25.903320312499996,116.71582031250003,257.0
8214,25.903320312499996,116.71777343749997,257.0
8215,25.903320312499996,116.71972656249997,255.0
8216,25.903320312499996,116.7216796875,254.5
8217,25.903320312499996,116.7236328125,251.0
8218,25.903320312499996,116.72558593749997,246.5
8219,25.903320312499996,116.7275390625,240.0
8220,25.903320312499996,116.7294921875,232.5
8221,25.903320312499996,116.73144531250003,226.5
8222,25.903320312499996,116.73339843749994,219.0
8223,25.903320312499996,116.7353515625,215.5
8224,25.903320312499996,116.7373046875,211.5
8225,25.903320312499996,116.73925781249997,206.5
8226,25.903320312499996,116.74121093750003,192.0
8227,25.903320312499996,116.74316406249997,180.5
8228,25.903320312499996,116.74511718750006,176.0
8229,25.903320312499996,116.74707031249997,167.0
8230,25.903320312499996,116.7490234375,157.5
8231,25.903320312499996,116.75097656250003,151.0
8232,25.903320312499996,116.75292968749997,143.5
8233,25.903320312499996,116.7548828125,137.5
8234,25.903320312499996,116.7568359375,128.5
8235,25.903320312499996,116.75878906250003,119.0
8236,25.903320312499996,116.76074218750003,109.5
8237,25.903320312499996,116.76269531249997,100.5
8238,25.903320312499996,116.76464843750003,90.5
8239,25.903320312499996,116.76660156249997,81.5
8240,25.903320312499996,116.7685546875,73.0
8241,25.903320312499996,116.77050781250003,63.0
8242,25.903320312499996,116.7724609375,58.0
8243,25.903320312499996,116.7744140625,48.5
8244,25.903320312499996,116.7763671875,42.5
8245,25.903320312499996,116.77832031250003,37.5
8246,25.903320312499996,116.7802734375,27.0
8247,25.903320312499996,116.78222656249997,20.5
8248,25.903320312499996,116.78417968750003,17.0
8249,25.903320312499996,116.78613281250003,11.5
8250,25.903320312499996,116.78808593749997,6.5
8251,25.903320312499996,116.7900390625,3.0
8252,25.903320312499996,116.7919921875,1.5
8253,25.903320312499996,116.7939453125,-1.5
8254,25.903320312499996,116.79589843749997,-5.0
8255,25.903320312499996,116.7978515625,-8.0
8256,25.903320312499996,116.7998046875,-10.5
8257,25.903320312499996,116.8017578125,-14.5
8258,25.903320312499996,116.80371093750003,-17.0
8259,25.903320312499996,116.80566406250003,-22.5
8260,25.903320312499996,116.80761718749997,-26.0
8261,25.903320312499996,116.8095703125,-30.5
8262,25.903320312499996,116.8115234375,-35.5
8263,25.903320312499996,116.8134765625,-38.5
8264,25.903320312499996,116.81542968749997,-43.0
8265,25.903320312499996,116.8173828125,-47.5
8266,25.903320312499996,116.8193359375,-52.0
8267,25.903320312499996,116.8212890625,-56.0
8268,25.903320312499996,116.82324218750003,-62.0
8269,25.903320312499996,116.8251953125,-68.0
8270,25.903320312499996,116.82714843749997,-72.0
8271,25.903320312499996,116.82910156249997,-74.5
8272,25.903320312499996,116.83105468750003,-78.5
8273,25.903320312499996,116.83300781250006,-83.5
8274,25.903320312499996,116.83496093749997,-85.5
8275,25.903320312499996,116.8369140625,-86.0
8276,25.903320312499996,116.8388671875,-89.0
8277,25.903320312499996,116.84082031249997,-88.0
8278,25.903320312499996,116.8427734375,-90.0
8279,25.903320312499996,116.8447265625,-91.0
8280,25.903320312499996,116.84667968750003,-89.5
8281,25.903320312499996,116.84863281249994,-90.5
8282,25.903320312499996,116.85058593749997,-90.5
8283,25.903320312499996,116.85253906250006,-91.0
8284,25.903320312499996,116.85449218749997,-91.0
8285,25.903320312499996,116.8564453125,-93.5
8286,25.903320312499996,116.85839843749997,-98.5
8287,25.903320312499996,116.86035156250003,-98.5
8288,25.903320312499996,116.8623046875,-93.0
8289,25.903320312499996,116.8642578125,-92.5
8290,25.903320312499996,116.86621093750003,-90.5
8291,25.903320312499996,116.86816406249994,-87.5
8292,25.903320312499996,116.8701171875,-86.5
8293,25.903320312499996,116.87207031250003,-85.0
8294,25.903320312499996,116.87402343750003,-76.5
8295,25.903320312499996,116.8759765625,-76.5
8296,25.903320312499996,116.87792968749997,-75.0
8297,25.903320312499996,116.8798828125,-71.5
8298,25.903320312499996,116.8818359375,-69.5
8299,25.903320312499996,116.8837890625,-68.0
8300,25.903320312499996,116.88574218750003,-66.0
8301,25.903320312499996,116.8876953125,-64.0
8302,25.903320312499996,116.8896484375,-65.5
8303,25.903320312499996,116.89160156250003,-67.0
8304,25.903320312499996,116.89355468750003,-70.0
8305,25.903320312499996,116.89550781249997,-62.5
8306,25.903320312499996,116.89746093749997,-66.0
8307,25.903320312499996,116.8994140625,-64.5
8308,25.903320312499996,116.9013671875,-60.5
8309,25.903320312499996,116.90332031249997,-54.0
8310,25.903320312499996,116.90527343750003,-50.0
8311,25.903320312499996,116.9072265625,-47.0
8312,25.903320312499996,116.9091796875,-46.0
8313,25.903320312499996,116.91113281249994,-45.0
8314,25.903320312499996,116.91308593750003,-41.5
8315,25.903320312499996,116.9150390625,-35.5
8316,25.903320312499996,116.91699218749997,-30.5
8317,25.903320312499996,116.91894531250003,-25.5
8318,25.903320312499996,116.9208984375,-23.0
8319,25.903320312499996,116.92285156249997,-19.5
8320,25.903320312499996,116.9248046875,-15.0
8321,25.903320312499996,116.9267578125,-12.0
8322,25.903320312499996,116.9287109375,-12.0
8323,25.903320312499996,116.93066406249997,-11.5
8324,25.903320312499996,116.9326171875,-10.5
8325,25.903320312499996,116.93457031250003,-11.0
8326,25.903320312499996,116.9365234375,-9.5
8327,25.903320312499996,116.93847656250003,-6.5
8328,25.903320312499996,116.94042968749997,-5.5
8329,25.903320312499996,116.94238281249997,-2.5
8330,25.903320312499996,116.9443359375,4.0
8331,25.903320312499996,116.9462890625,12.5
8332,25.903320312499996,116.94824218750003,20.0
8333,25.903320312499996,116.95019531249997,24.5
8334,25.903320312499996,116.9521484375,32.5
8335,25.903320312499996,116.95410156250003,41.0
8336,25.903320312499996,116.95605468749994,47.5
8337,25.903320312499996,116.9580078125,47.0
8338,25.903320312499996,116.95996093749997,52.0
8339,25.903320312499996,116.96191406250003,56.5
8340,25.903320312499996,116.96386718750003,60.0
8341,25.903320312499996,116.9658203125,58.5
8342,25.903320312499996,116.96777343750006,57.0
8343,25.903320312499996,116.96972656249997,55.5
8344,25.903320312499996,116.9716796875,54.5
8345,25.903320312499996,116.97363281250003,51.0
8346,25.903320312499996,116.97558593750003,41.5
8347,25.903320312499996,116.9775390625,37.0
8348,25.903320312499996,116.9794921875,38.0
8349,25.903320312499996,116.98144531250003,36.0
8350,25.903320312499996,116.98339843750003,32.5
8351,25.901367187499996,116.6591796875,203.0
8352,25.901367187499996,116.6611328125,203.5
8353,25.901367187499996,116.66308593750003,201.0
8354,25.901367187499996,116.66503906249997,197.0
8355,25.901367187499996,116.6669921875,196.0
8356,25.901367187499996,116.66894531250003,196.0
8357,25.901367187499996,116.67089843750003,194.0
8358,25.901367187499996,116.67285156249997,192.0
8359,25.901367187499996,116.67480468749997,191.0
8360,25.901367187499996,116.6767578125,192.0
8361,25.901367187499996,116.6787109375,195.0
8362,25.901367187499996,116.68066406249997,195.0
8363,25.901367187499996,116.6826171875,189.0
8364,25.901367187499996,116.6845703125,199.5
8365,25.901367187499996,116.6865234375,200.0
8366,25.901367187499996,116.68847656250003,197.5
8367,25.901367187499996,116.69042968750003,199.5
8368,25.901367187499996,116.6923828125,207.5
8369,25.901367187499996,116.69433593749997,213.5
8370,25.901367187499996,116.69628906250003,219.0
8371,25.901367187499996,116.6982421875,226.5
8372,25.901367187499996,116.70019531249997,232.5
8373,25.901367187499996,116.7021484375,234.5
8374,25.901367187499996,116.7041015625,237.5
8375,25.901367187499996,116.7060546875,239.0
8376,25.901367187499996,116.70800781250003,241.0
8377,25.901367187499996,116.7099609375,246.5
8378,25.901367187499996,116.71191406250003,249.5
8379,25.901367187499996,116.7138671875,254.0
8380,25.901367187499996,116.71582031250003,255.5
8381,25.901367187499996,116.71777343749997,257.0
8382,25.901367187499996,116.71972656249997,257.5
8383,25.901367187499996,116.7216796875,253.0
8384,25.901367187499996,116.7236328125,250.5
8385,25.901367187499996,116.72558593749997,248.0
8386,25.901367187499996,116.7275390625,242.0
8387,25.901367187499996,116.7294921875,235.5
8388,25.901367187499996,116.73144531250003,228.5
8389,25.901367187499996,116.73339843749994,224.0
8390,25.901367187499996,116.7353515625,219.0
8391,25.901367187499996,116.7373046875,212.0
8392,25.901367187499996,116.73925781249997,212.0
8393,25.901367187499996,116.74121093750003,198.5
8394,25.901367187499996,116.74316406249997,186.5
8395,25.901367187499996,116.74511718750006,180.0
8396,25.901367187499993,116.74707031249997,171.0
8397,25.901367187499996,116.7490234375,160.0
8398,25.901367187499996,116.75097656250003,154.0
8399,25.901367187499996,116.75292968749997,146.0
8400,25.901367187499996,116.7548828125,140.5
8401,25.901367187499996,116.7568359375,132.5
8402,25.901367187499996,116.75878906250003,123.0
8403,25.901367187499996,116.76074218750003,112.5
8404,25.901367187499996,116.76269531249997,104.0
8405,25.901367187499996,116.76464843750003,96.0
8406,25.901367187499996,116.76660156249997,88.0
8407,25.901367187499996,116.7685546875,81.0
8408,25.901367187499996,116.77050781250003,73.0
8409,25.901367187499996,116.7724609375,64.0
8410,25.901367187499996,116.7744140625,54.5
8411,25.901367187499996,116.7763671875,46.0
8412,25.901367187499996,116.77832031250003,42.5
8413,25.901367187499996,116.7802734375,36.0
8414,25.901367187499996,116.78222656249997,28.5
8415,25.901367187499996,116.78417968750003,23.5
8416,25.901367187499996,116.78613281250003,17.5
8417,25.901367187499996,116.78808593749997,12.5
8418,25.901367187499996,116.7900390625,8.5
8419,25.901367187499996,116.7919921875,7.0
8420,25.901367187499996,116.7939453125,2.0
8421,25.901367187499996,116.79589843749997,-1.5
8422,25.901367187499996,116.7978515625,-4.0
8423,25.901367187499996,116.7998046875,-6.0
8424,25.901367187499996,116.8017578125,-9.0
8425,25.901367187499996,116.80371093750003,-12.5
8426,25.901367187499996,116.80566406250003,-15.5
8427,25.901367187499996,116.80761718749997,-19.0
8428,25.901367187499996,116.8095703125,-24.0
8429,25.901367187499996,116.8115234375,-29.5
8430,25.901367187499996,116.8134765625,-33.0
8431,25.901367187499996,116.81542968749997,-36.5
8432,25.901367187499993,116.8173828125,-41.5
8433,25.901367187499996,116.8193359375,-46.5
8434,25.901367187499996,116.8212890625,-52.0
8435,25.901367187499996,116.82324218750003,-57.5
8436,25.901367187499996,116.8251953125,-61.5
8437,25.901367187499996,116.82714843749997,-68.5
8438,25.901367187499996,116.82910156249997,-73.0
8439,25.901367187499996,116.83105468750003,-76.0
8440,25.901367187499996,116.83300781250006,-81.0
8441,25.901367187499996,116.83496093749997,-85.5
8442,25.901367187499996,116.8369140625,-86.5
8443,25.901367187499996,116.8388671875,-88.5
8444,25.901367187499996,116.84082031249997,-87.0
8445,25.901367187499996,116.8427734375,-93.0
8446,25.901367187499996,116.8447265625,-94.5
8447,25.901367187499996,116.84667968750003,-92.0
8448,25.901367187499996,116.84863281249994,-92.0
8449,25.901367187499996,116.85058593749997,-92.5
8450,25.901367187499996,116.85253906250006,-93.5
8451,25.901367187499996,116.85449218749997,-94.0
8452,25.901367187499996,116.8564453125,-96.0
8453,25.901367187499996,116.85839843749997,-100.5
8454,25.901367187499996,116.86035156250003,-100.0
8455,25.901367187499996,116.8623046875,-98.5
8456,25.901367187499996,116.8642578125,-97.0
8457,25.901367187499996,116.86621093750003,-94.0
8458,25.901367187499996,116.86816406249994,-91.5
8459,25.901367187499996,116.8701171875,-91.0
8460,25.901367187499996,116.87207031250003,-89.5
8461,25.901367187499996,116.87402343750003,-82.0
8462,25.901367187499996,116.8759765625,-81.5
8463,25.901367187499996,116.87792968749997,-79.5
8464,25.901367187499996,116.8798828125,-79.0
8465,25.901367187499996,116.8818359375,-75.0
8466,25.901367187499996,116.8837890625,-74.0
8467,25.901367187499996,116.88574218750003,-71.5
8468,25.901367187499996,116.8876953125,-70.5
8469,25.901367187499996,116.8896484375,-69.5
8470,25.901367187499996,116.89160156250003,-72.0
8471,25.901367187499996,116.89355468750003,-69.0
8472,25.901367187499996,116.89550781249997,-68.0
8473,25.901367187499996,116.89746093749997,-69.0
8474,25.901367187499996,116.8994140625,-67.5
8475,25.901367187499996,116.9013671875,-66.0
8476,25.901367187499996,116.90332031249997,-62.0
8477,25.901367187499996,116.90527343750003,-59.0
8478,25.901367187499996,116.9072265625,-56.0
8479,25.901367187499996,116.9091796875,-52.5
8480,25.901367187499996,116.91113281249994,-50.5
8481,25.901367187499996,116.91308593750003,-49.5
8482,25.901367187499996,116.9150390625,-46.5
8483,25.901367187499996,116.91699218749997,-41.5
8484,25.901367187499996,116.91894531250003,-35.5
8485,25.901367187499996,116.9208984375,-31.5
8486,25.901367187499996,116.92285156249997,-28.0
8487,25.901367187499996,116.9248046875,-25.0
8488,25.901367187499996,116.9267578125,-23.0
8489,25.901367187499996,116.9287109375,-23.5
8490,25.901367187499996,116.93066406249997,-23.0
8491,25.901367187499996,116.9326171875,-21.0
8492,25.901367187499996,116.93457031250003,-22.0
8493,25.901367187499996,116.9365234375,-21.5
8494,25.901367187499996,116.93847656250003,-16.5
