OID,Latitude (N),Longitude (E),Blended LRO/LOLA and SELENE/Kaguya DEM
67,25.9326171875,116.47167968749997,292.5
68,25.9326171875,116.47363281250003,288.0
69,25.9326171875,116.47558593750003,282.0
70,25.9326171875,116.47753906249997,282.0
71,25.9326171875,116.4794921875,274.0
72,25.9326171875,116.4814453125,269.5
73,25.9326171875,116.4833984375,268.5
74,25.9326171875,116.48535156250003,267.0
75,25.9326171875,116.4873046875,264.0
76,25.9326171875,116.4892578125,263.0
77,25.9326171875,116.4912109375,264.0
78,25.9326171875,116.49316406250003,263.5
79,25.9326171875,116.49511718749997,262.5
80,25.9326171875,116.49707031249997,257.5
81,25.9326171875,116.4990234375,253.0
82,25.930664062499996,116.44824218750003,319.0
83,25.930664062499996,116.45019531249997,318.5
84,25.930664062499996,116.45214843749997,315.0
85,25.930664062499996,116.45410156250003,312.0
86,25.930664062499996,116.4560546875,310.5
87,25.930664062499996,116.45800781249997,307.5
88,25.930664062499996,116.4599609375,306.5
89,25.930664062499996,116.4619140625,303.5
90,25.930664062499996,116.4638671875,295.5
91,25.930664062499996,116.46582031250003,294.0
92,25.930664062499996,116.4677734375,292.5
93,25.930664062499996,116.4697265625,289.5
94,25.930664062499996,116.47167968749997,289.0
95,25.930664062499996,116.47363281250003,286.5
96,25.930664062499996,116.47558593750003,283.0
97,25.930664062499996,116.47753906249997,282.5
98,25.930664062499996,116.4794921875,277.0
99,25.930664062499996,116.4814453125,273.5
100,25.930664062499996,116.4833984375,270.5
101,25.930664062499996,116.48535156250003,269.0
102,25.930664062499996,116.4873046875,268.0
103,25.930664062499996,116.4892578125,265.0
104,25.930664062499996,116.4912109375,266.5
105,25.930664062499996,116.49316406250003,265.5
106,25.930664062499996,116.49511718749997,264.5
107,25.930664062499996,116.49707031249997,260.5
108,25.930664062499996,116.4990234375,255.5
109,25.9287109375,116.44824218750003,317.5
110,25.9287109375,116.45019531249997,315.0
111,25.9287109375,116.45214843749997,311.5
112,25.9287109375,116.45410156250003,309.0
113,25.9287109375,116.4560546875,305.5
114,25.9287109375,116.45800781249997,301.0
115,25.9287109375,116.4599609375,304.0
116,25.9287109375,116.4619140625,298.0
117,25.9287109375,116.4638671875,291.5
118,25.9287109375,116.46582031250003,290.5
119,25.9287109375,116.4677734375,288.0
120,25.9287109375,116.4697265625,286.5
121,25.9287109375,116.47167968749997,286.0
122,25.9287109375,116.47363281250003,284.0
123,25.9287109375,116.47558593750003,282.0
124,25.9287109375,116.47753906249997,283.5
125,25.9287109375,116.4794921875,279.5
126,25.9287109375,116.4814453125,277.5
127,25.9287109375,116.4833984375,274.0
128,25.9287109375,116.48535156250003,271.5
129,25.9287109375,116.4873046875,271.5
130,25.9287109375,116.4892578125,264.0
131,25.9287109375,116.4912109375,266.0
132,25.9287109375,116.49316406250003,265.5
133,25.9287109375,116.49511718749997,264.5
134,25.9287109375,116.49707031249997,261.0
135,25.9287109375,116.4990234375,255.0
136,25.926757812499996,116.44824218750003,314.5
137,25.926757812499996,116.45019531249997,312.0
138,25.926757812499996,116.45214843749997,311.0
139,25.926757812499996,116.45410156250003,309.0
140,25.9267578125,116.4560546875,302.5
141,25.926757812499996,116.45800781249997,300.5
142,25.926757812499996,116.4599609375,302.0
143,25.926757812499996,116.4619140625,294.0
144,25.926757812499996,116.4638671875,287.5
145,25.926757812499996,116.46582031250003,285.5
146,25.926757812499996,116.4677734375,283.5
147,25.926757812499996,116.4697265625,282.5
148,25.9267578125,116.47167968749997,282.5
149,25.926757812499996,116.47363281250003,281.5
150,25.926757812499996,116.47558593750003,280.0
151,25.926757812499996,116.47753906249997,281.5
152,25.926757812499996,116.4794921875,278.0
153,25.926757812499996,116.4814453125,275.5
154,25.926757812499996,116.4833984375,274.5
155,25.926757812499996,116.48535156250003,272.0
156,25.926757812499996,116.4873046875,270.5
157,25.9267578125,116.4892578125,264.5
158,25.926757812499996,116.4912109375,266.0
159,25.9267578125,116.49316406250003,265.0
160,25.9267578125,116.49511718749997,262.0
161,25.926757812499996,116.49707031249997,259.5
162,25.926757812499996,116.4990234375,256.0
163,25.924804687499993,116.44824218750003,311.0
164,25.924804687499993,116.45019531249997,307.5
165,25.924804687499993,116.45214843749997,307.0
166,25.924804687499993,116.45410156250003,305.5
167,25.924804687499993,116.4560546875,297.0
168,25.924804687499993,116.45800781249997,296.5
169,25.924804687499993,116.4599609375,295.5
170,25.924804687499993,116.4619140625,290.5
171,25.924804687499993,116.4638671875,283.5
172,25.924804687499993,116.46582031250003,281.0
173,25.924804687499993,116.4677734375,279.0
174,25.924804687499993,116.4697265625,277.5
175,25.924804687499993,116.47167968749997,276.0
176,25.924804687499993,116.47363281250003,277.0
177,25.924804687499993,116.47558593750003,277.0
178,25.924804687499993,116.47753906249997,277.0
179,25.924804687499993,116.4794921875,274.5
180,25.924804687499993,116.4814453125,272.5
181,25.924804687499993,116.4833984375,273.5
182,25.924804687499993,116.48535156250003,270.0
183,25.924804687499993,116.4873046875,266.5
184,25.924804687499993,116.4892578125,263.5
185,25.924804687499993,116.4912109375,265.0
186,25.924804687499993,116.49316406250003,262.0
187,25.924804687499993,116.49511718749997,258.0
188,25.924804687499993,116.49707031249997,257.0
189,25.924804687499993,116.4990234375,256.5
190,25.922851562499996,116.44824218750003,306.0
191,25.922851562499996,116.45019531249997,303.5
192,25.922851562499996,116.45214843749997,304.5
193,25.922851562499996,116.45410156250003,303.0
194,25.922851562499996,116.4560546875,294.5
195,25.922851562499996,116.45800781249997,292.0
196,25.922851562499996,116.4599609375,289.0
197,25.922851562499996,116.4619140625,285.5
198,25.922851562499996,116.4638671875,279.0
199,25.922851562499996,116.46582031250003,276.5
200,25.922851562499996,116.4677734375,274.0
201,25.922851562499996,116.4697265625,273.5
202,25.922851562499996,116.47167968749997,270.0
203,25.922851562499996,116.47363281250003,270.0
204,25.922851562499996,116.47558593750003,272.5
205,25.922851562499996,116.47753906249997,274.0
206,25.922851562499996,116.4794921875,273.0
207,25.922851562499996,116.4814453125,269.5
208,25.922851562499996,116.4833984375,268.5
209,25.922851562499996,116.48535156250003,265.5
210,25.922851562499996,116.4873046875,262.5
211,25.922851562499996,116.4892578125,259.0
212,25.922851562499996,116.4912109375,259.5
213,25.922851562499996,116.49316406250003,255.0
214,25.922851562499996,116.49511718749997,252.5
215,25.922851562499996,116.49707031249997,253.5
216,25.922851562499996,116.4990234375,253.5
217,25.920898437499996,116.44824218750003,304.0
218,25.920898437499996,116.45019531249997,303.5
219,25.920898437499996,116.45214843749997,302.0
220,25.920898437499996,116.45410156250003,298.5
221,25.920898437499996,116.4560546875,289.5
222,25.920898437499996,116.45800781249997,288.5
223,25.920898437499996,116.4599609375,285.0
224,25.920898437499996,116.4619140625,279.5
225,25.920898437499996,116.4638671875,274.0
226,25.920898437499996,116.46582031250003,270.0
227,25.9208984375,116.4677734375,266.5
228,25.920898437499996,116.4697265625,269.5
229,25.920898437499996,116.47167968749997,266.5
230,25.920898437499996,116.47363281250003,266.0
231,25.920898437499996,116.47558593750003,265.0
232,25.920898437499996,116.47753906249997,269.5
233,25.920898437499996,116.4794921875,271.0
234,25.920898437499996,116.4814453125,268.5
235,25.920898437499996,116.4833984375,264.5
236,25.920898437499996,116.48535156250003,262.0
237,25.9208984375,116.4873046875,257.0
238,25.9208984375,116.4892578125,251.5
239,25.9208984375,116.4912109375,252.5
240,25.9208984375,116.49316406250003,249.5
241,25.9208984375,116.49511718749997,249.0
242,25.9208984375,116.49707031249997,250.0
243,25.920898437499996,116.4990234375,251.0
244,25.918945312499993,116.44824218750003,302.5
245,25.918945312499993,116.45019531249997,301.5
246,25.918945312499993,116.45214843749997,298.5
247,25.9189453125,116.45410156250003,295.0
248,25.918945312499993,116.4560546875,284.5
249,25.918945312499993,116.45800781249997,284.0
250,25.918945312499993,116.4599609375,284.0
251,25.918945312499993,116.4619140625,275.0
252,25.918945312499993,116.4638671875,267.5
253,25.918945312499993,116.46582031250003,265.0
254,25.9189453125,116.4677734375,263.5
255,25.918945312499993,116.4697265625,263.5
256,25.9189453125,116.47167968749997,262.0
257,25.918945312499993,116.47363281250003,263.5
258,25.918945312499993,116.47558593750003,260.0
259,25.918945312499993,116.47753906249997,263.0
260,25.9189453125,116.4794921875,264.0
261,25.918945312499993,116.4814453125,263.5
262,25.918945312499993,116.4833984375,261.0
263,25.918945312499993,116.48535156250003,258.5
264,25.918945312499993,116.4873046875,252.0
265,25.918945312499993,116.4892578125,241.5
266,25.9189453125,116.4912109375,246.0
267,25.918945312499993,116.49316406250003,245.5
268,25.9189453125,116.49511718749997,247.0
269,25.918945312499993,116.49707031249997,248.0
270,25.918945312499993,116.4990234375,251.0
271,25.916992187499996,116.44824218750003,300.0
272,25.916992187500004,116.45019531249997,296.5
273,25.916992187499996,116.45214843749997,293.5
274,25.916992187499996,116.45410156250003,289.5
275,25.916992187499996,116.4560546875,281.5
276,25.916992187499996,116.45800781249997,278.0
277,25.916992187499996,116.4599609375,280.0
278,25.916992187499996,116.4619140625,274.5
279,25.916992187499996,116.4638671875,263.5
280,25.916992187500004,116.46582031250003,262.0
281,25.916992187500004,116.4677734375,260.5
282,25.916992187499996,116.4697265625,258.5
283,25.916992187500004,116.47167968749997,256.5
284,25.916992187499996,116.47363281250003,257.5
285,25.916992187499996,116.47558593750003,256.0
286,25.916992187500004,116.47753906249997,258.5
287,25.916992187500004,116.4794921875,258.0
288,25.916992187499996,116.4814453125,256.5
289,25.916992187499996,116.4833984375,254.5
290,25.916992187499996,116.48535156250003,253.0
291,25.916992187499996,116.4873046875,248.5
292,25.916992187500004,116.4892578125,238.0
293,25.916992187500004,116.4912109375,238.0
294,25.916992187500004,116.49316406250003,243.0
295,25.916992187499996,116.49511718749997,245.0
296,25.916992187499996,116.49707031249997,247.5
297,25.916992187499996,116.4990234375,250.0
298,25.915039062499996,116.44824218750003,294.5
299,25.9150390625,116.45019531249997,292.5
300,25.915039062499996,116.45214843749997,289.5
301,25.915039062499996,116.45410156250003,283.5
302,25.915039062499996,116.4560546875,276.5
303,25.915039062499996,116.45800781249997,273.5
304,25.915039062499996,116.4599609375,273.0
305,25.915039062499996,116.4619140625,271.0
306,25.915039062499996,116.4638671875,260.5
307,25.915039062499996,116.46582031250003,258.0
308,25.915039062499996,116.4677734375,253.0
309,25.915039062499996,116.4697265625,253.0
310,25.9150390625,116.47167968749997,254.0
311,25.915039062499996,116.47363281250003,254.0
312,25.915039062499996,116.47558593750003,252.0
313,25.915039062499996,116.47753906249997,256.0
314,25.915039062499996,116.4794921875,254.5
315,25.915039062499996,116.4814453125,252.5
316,25.915039062499996,116.4833984375,250.5
317,25.915039062499996,116.48535156250003,248.0
318,25.915039062499996,116.4873046875,246.5
319,25.915039062499996,116.4892578125,239.5
320,25.915039062499996,116.4912109375,238.0
321,25.9150390625,116.49316406250003,241.5
322,25.9150390625,116.49511718749997,245.0
323,25.915039062499996,116.49707031249997,248.0
324,25.915039062499996,116.4990234375,249.5
325,25.913085937499996,116.44824218750003,292.5
326,25.913085937499996,116.45019531249997,290.5
327,25.913085937499996,116.45214843749997,287.0
328,25.913085937499996,116.45410156250003,280.5
329,25.913085937499996,116.4560546875,273.0
330,25.913085937499996,116.45800781249997,271.0
331,25.913085937499996,116.4599609375,267.5
332,25.913085937499996,116.4619140625,265.5
333,25.913085937499996,116.4638671875,258.0
334,25.913085937499996,116.46582031250003,255.5
335,25.913085937499996,116.4677734375,250.0
336,25.913085937499996,116.4697265625,250.0
337,25.913085937499996,116.47167968749997,251.0
338,25.913085937499996,116.47363281250003,251.5
339,25.913085937499996,116.47558593750003,251.0
340,25.913085937499996,116.47753906249997,254.5
341,25.913085937499996,116.4794921875,250.5
342,25.913085937499996,116.4814453125,248.0
343,25.913085937499996,116.4833984375,245.5
344,25.913085937499996,116.48535156250003,242.0
345,25.913085937499996,116.4873046875,241.5
346,25.913085937499996,116.4892578125,237.0
347,25.913085937499996,116.4912109375,237.0
348,25.913085937499996,116.49316406250003,243.0
349,25.913085937499996,116.49511718749997,247.5
350,25.913085937499996,116.49707031249997,249.5
351,25.913085937499996,116.4990234375,251.5
352,25.911132812499993,116.44824218750003,293.5
353,25.911132812500004,116.45019531249997,289.0
354,25.911132812499993,116.45214843749997,284.0
355,25.911132812499993,116.45410156250003,280.0
356,25.911132812499993,116.4560546875,267.5
357,25.911132812499993,116.45800781249997,266.0
358,25.911132812499993,116.4599609375,262.0
359,25.911132812499993,116.4619140625,260.0
360,25.911132812499993,116.4638671875,255.0
361,25.911132812499993,116.46582031250003,252.0
362,25.911132812500004,116.4677734375,250.0
363,25.911132812500004,116.4697265625,248.5
364,25.911132812499993,116.47167968749997,248.5
365,25.911132812499993,116.47363281250003,250.0
366,25.911132812499993,116.47558593750003,247.0
367,25.911132812499993,116.47753906249997,250.5
368,25.911132812499993,116.4794921875,245.0
369,25.911132812500004,116.4814453125,241.0
370,25.911132812499993,116.4833984375,236.5
371,25.911132812499993,116.48535156250003,233.5
372,25.911132812499993,116.4873046875,235.0
373,25.911132812499993,116.4892578125,232.5
374,25.911132812499993,116.4912109375,235.0
375,25.911132812500004,116.49316406250003,243.0
376,25.911132812499993,116.49511718749997,247.5
377,25.911132812499993,116.49707031249997,250.0
378,25.911132812499993,116.4990234375,254.5
379,25.909179687499996,116.44824218750003,292.5
380,25.9091796875,116.45019531249997,287.0
381,25.909179687499996,116.45214843749997,281.5
382,25.909179687499996,116.45410156250003,277.0
383,25.909179687499996,116.4560546875,266.0
384,25.909179687499996,116.45800781249997,263.0
385,25.909179687499996,116.4599609375,258.5
386,25.909179687499996,116.4619140625,256.0
387,25.909179687499996,116.4638671875,252.0
388,25.909179687499996,116.46582031250003,250.5
389,25.909179687499996,116.4677734375,250.0
390,25.909179687499996,116.4697265625,250.0
391,25.909179687499996,116.47167968749997,250.5
392,25.909179687499996,116.47363281250003,250.5
393,25.909179687499996,116.47558593750003,244.0
394,25.909179687499996,116.47753906249997,247.0
395,25.909179687499996,116.4794921875,240.5
396,25.909179687499996,116.4814453125,233.5
397,25.909179687499996,116.4833984375,229.5
398,25.909179687499996,116.48535156250003,228.0
399,25.909179687499996,116.4873046875,229.5
400,25.909179687499996,116.4892578125,235.5
401,25.909179687499996,116.4912109375,233.0
402,25.9091796875,116.49316406250003,245.5
403,25.9091796875,116.49511718749997,248.0
404,25.909179687499996,116.49707031249997,252.0
405,25.909179687499996,116.4990234375,258.0
406,25.907226562499996,116.44824218750003,288.5
407,25.907226562499996,116.45019531249997,284.5
408,25.907226562499996,116.45214843749997,279.5
409,25.907226562499996,116.45410156250003,272.5
410,25.907226562499996,116.4560546875,263.0
411,25.907226562499996,116.45800781249997,260.0
412,25.907226562499996,116.4599609375,257.5
413,25.907226562499996,116.4619140625,255.5
414,25.907226562499996,116.4638671875,250.0
415,25.907226562499996,116.46582031250003,248.0
416,25.907226562499996,116.4677734375,250.5
417,25.9072265625,116.4697265625,250.0
418,25.9072265625,116.47167968749997,250.5
419,25.907226562499996,116.47363281250003,247.5
420,25.907226562499996,116.47558593750003,241.5
421,25.907226562499996,116.47753906249997,241.0
422,25.907226562499996,116.4794921875,234.5
423,25.907226562499996,116.4814453125,228.0
424,25.907226562499996,116.4833984375,226.0
425,25.907226562499996,116.48535156250003,227.0
426,25.907226562499996,116.4873046875,229.5
427,25.907226562499996,116.4892578125,237.0
428,25.9072265625,116.4912109375,235.5
429,25.907226562499996,116.49316406250003,248.0
430,25.9072265625,116.49511718749997,251.5
431,25.907226562499996,116.49707031249997,256.0
432,25.907226562499996,116.4990234375,261.0
433,25.9052734375,116.44824218750003,288.0
434,25.905273437500004,116.45019531249997,283.5
435,25.9052734375,116.45214843749997,278.0
436,25.9052734375,116.45410156250003,267.5
437,25.9052734375,116.4560546875,255.5
438,25.9052734375,116.45800781249997,252.5
439,25.9052734375,116.4599609375,251.0
440,25.9052734375,116.4619140625,251.0
441,25.9052734375,116.4638671875,248.0
442,25.9052734375,116.46582031250003,245.5
443,25.9052734375,116.4677734375,248.5
444,25.9052734375,116.4697265625,246.5
445,25.9052734375,116.47167968749997,244.0
446,25.9052734375,116.47363281250003,240.5
447,25.9052734375,116.47558593750003,234.0
448,25.9052734375,116.47753906249997,232.0
449,25.9052734375,116.4794921875,230.0
450,25.9052734375,116.4814453125,228.5
451,25.9052734375,116.4833984375,230.5
452,25.9052734375,116.48535156250003,232.0
453,25.9052734375,116.4873046875,236.0
454,25.9052734375,116.4892578125,242.0
455,25.9052734375,116.4912109375,241.0
456,25.9052734375,116.49316406250003,251.5
457,25.9052734375,116.49511718749997,256.5
458,25.9052734375,116.49707031249997,260.5
459,25.9052734375,116.4990234375,264.5
460,25.903320312499996,116.44824218750003,287.0
461,25.903320312499996,116.45019531249997,281.5
462,25.903320312499996,116.45214843749997,275.0
463,25.903320312499996,116.45410156250003,265.0
464,25.903320312499996,116.4560546875,251.0
465,25.903320312499996,116.45800781249997,246.5
466,25.903320312499996,116.4599609375,248.5
467,25.903320312499996,116.4619140625,246.0
468,25.903320312499996,116.4638671875,241.0
469,25.903320312499996,116.46582031250003,237.5
470,25.903320312499996,116.4677734375,240.5
471,25.903320312499996,116.4697265625,239.0
472,25.903320312499996,116.47167968749997,236.5
473,25.903320312499996,116.47363281250003,227.5
474,25.903320312499996,116.47558593750003,225.5
475,25.903320312499996,116.47753906249997,229.5
476,25.903320312499996,116.4794921875,232.5
477,25.903320312499996,116.4814453125,233.5
478,25.903320312499996,116.4833984375,238.5
479,25.903320312499996,116.48535156250003,241.0
480,25.903320312499996,116.4873046875,244.0
481,25.903320312499996,116.4892578125,249.0
482,25.903320312499996,116.4912109375,243.5
483,25.903320312499996,116.49316406250003,256.5
484,25.903320312499996,116.49511718749997,261.0
485,25.903320312499996,116.49707031249997,263.5
486,25.903320312499996,116.4990234375,267.5
487,25.901367187499996,116.44824218750003,282.5
488,25.901367187499996,116.45019531249997,277.0
489,25.901367187499996,116.45214843749997,271.5
490,25.901367187499996,116.45410156250003,264.0
491,25.901367187499996,116.4560546875,252.0
492,25.901367187499996,116.45800781249997,248.5
493,25.901367187499996,116.4599609375,251.0
494,25.901367187499996,116.4619140625,247.0
495,25.901367187499996,116.4638671875,236.5
496,25.901367187499996,116.46582031250003,232.5
497,25.901367187499996,116.4677734375,232.5
498,25.901367187499996,116.4697265625,231.5
499,25.901367187499996,116.47167968749997,230.0
500,25.901367187499996,116.47363281250003,225.5
501,25.901367187499996,116.47558593750003,225.0
502,25.901367187499996,116.47753906249997,233.5
503,25.901367187499996,116.4794921875,239.5
504,25.901367187499996,116.4814453125,242.5
505,25.901367187499996,116.4833984375,248.5
506,25.901367187499996,116.48535156250003,252.0
507,25.901367187499996,116.4873046875,252.5
508,25.901367187499996,116.4892578125,255.5
509,25.901367187499996,116.4912109375,255.5
510,25.901367187499996,116.49316406250003,261.0
511,25.901367187499996,116.49511718749997,265.0
512,25.901367187499996,116.49707031249997,266.5
513,25.901367187499996,116.4990234375,270.5
514,25.899414062499993,116.44824218750003,276.5
515,25.8994140625,116.45019531249997,272.0
516,25.899414062499993,116.45214843749997,268.5
517,25.899414062499993,116.45410156250003,262.0
518,25.899414062499993,116.4560546875,254.0
519,25.8994140625,116.45800781249997,250.0
520,25.899414062499993,116.4599609375,246.5
521,25.899414062499993,116.4619140625,246.0
522,25.899414062499993,116.4638671875,238.5
523,25.899414062499993,116.46582031250003,235.0
524,25.899414062499993,116.4677734375,231.0
525,25.899414062499993,116.4697265625,230.0
526,25.8994140625,116.47167968749997,227.0
527,25.899414062499993,116.47363281250003,226.0
528,25.899414062499993,116.47558593750003,229.5
529,25.899414062499993,116.47753906249997,240.0
530,25.899414062499993,116.4794921875,243.5
531,25.899414062499993,116.4814453125,247.5
532,25.899414062499993,116.4833984375,251.5
533,25.899414062499993,116.48535156250003,256.0
534,25.8994140625,116.4873046875,261.0
535,25.899414062499993,116.4892578125,261.5
536,25.899414062499993,116.4912109375,264.5
537,25.899414062499993,116.49316406250003,267.5
538,25.899414062499993,116.49511718749997,270.0
539,25.899414062499993,116.49707031249997,272.0
540,25.899414062499993,116.4990234375,276.5
541,25.897460937499996,116.44824218750003,270.5
542,25.897460937499996,116.45019531249997,266.0
543,25.897460937499996,116.45214843749997,264.5
544,25.897460937500007,116.45410156250003,258.0
545,25.897460937499996,116.4560546875,250.0
546,25.897460937499996,116.45800781249997,247.5
547,25.897460937499996,116.4599609375,243.5
548,25.897460937499996,116.4619140625,243.0
549,25.897460937499996,116.4638671875,239.0
550,25.897460937499996,116.46582031250003,238.0
551,25.897460937499996,116.4677734375,235.5
552,25.897460937499996,116.4697265625,232.5
553,25.897460937499996,116.47167968749997,231.5
554,25.897460937499996,116.47363281250003,231.5
555,25.897460937499996,116.47558593750003,235.5
556,25.897460937499996,116.47753906249997,246.5
557,25.897460937499996,116.4794921875,245.0
558,25.897460937499996,116.4814453125,248.5
559,25.897460937499996,116.4833984375,251.5
560,25.897460937499996,116.48535156250003,257.0
561,25.897460937499996,116.4873046875,264.0
562,25.897460937499996,116.4892578125,264.5
563,25.897460937499996,116.4912109375,265.0
564,25.897460937499996,116.49316406250003,271.0
565,25.897460937500007,116.49511718749997,273.5
566,25.897460937499996,116.49707031249997,276.0
567,25.897460937499996,116.4990234375,278.0
568,25.895507812499996,116.44824218750003,267.5
569,25.895507812499996,116.45019531249997,262.5
570,25.895507812499996,116.45214843749997,258.0
571,25.895507812499996,116.45410156250003,253.0
572,25.895507812499996,116.4560546875,247.5
573,25.895507812499996,116.45800781249997,244.0
574,25.895507812499996,116.4599609375,242.5
575,25.895507812499996,116.4619140625,239.5
576,25.895507812499996,116.4638671875,237.0
577,25.895507812499996,116.46582031250003,236.0
578,25.895507812499996,116.4677734375,234.5
579,25.895507812499996,116.4697265625,235.0
580,25.895507812499996,116.47167968749997,237.5
581,25.895507812499996,116.47363281250003,238.5
582,25.895507812499996,116.47558593750003,241.0
583,25.895507812499996,116.47753906249997,250.0
584,25.895507812499996,116.4794921875,247.0
585,25.895507812499996,116.4814453125,251.5
586,25.895507812499996,116.4833984375,256.0
587,25.895507812499996,116.48535156250003,262.0
588,25.895507812499996,116.4873046875,265.5
589,25.895507812499996,116.4892578125,266.0
590,25.895507812499996,116.4912109375,263.5
591,25.895507812499996,116.49316406250003,269.0
592,25.895507812499996,116.49511718749997,276.5
593,25.895507812499996,116.49707031249997,278.5
594,25.895507812499996,116.4990234375,278.5
595,25.89355468749999,116.44824218750003,265.0
596,25.893554687499996,116.45019531249997,260.5
597,25.89355468749999,116.45214843749997,254.0
598,25.89355468749999,116.45410156250003,250.5
599,25.893554687499996,116.4560546875,242.0
600,25.89355468749999,116.45800781249997,239.0
601,25.89355468749999,116.4599609375,238.0
602,25.89355468749999,116.4619140625,237.5
603,25.89355468749999,116.4638671875,231.5
604,25.89355468749999,116.46582031250003,229.0
605,25.89355468749999,116.4677734375,230.5
606,25.893554687499996,116.4697265625,233.5
607,25.893554687499996,116.47167968749997,240.0
608,25.89355468749999,116.47363281250003,242.5
609,25.89355468749999,116.47558593750003,245.0
610,25.89355468749999,116.47753906249997,249.5
611,25.89355468749999,116.4794921875,250.5
612,25.893554687499996,116.4814453125,256.0
613,25.89355468749999,116.4833984375,258.5
614,25.89355468749999,116.48535156250003,265.5
615,25.89355468749999,116.4873046875,268.5
616,25.893554687499996,116.4892578125,256.5
617,25.893554687499996,116.4912109375,252.0
618,25.89355468749999,116.49316406250003,266.5
619,25.89355468749999,116.49511718749997,277.5
620,25.89355468749999,116.49707031249997,281.0
621,25.89355468749999,116.4990234375,277.5
622,25.891601562499996,116.44824218750003,263.5
623,25.891601562499996,116.45019531249997,258.0
624,25.891601562499996,116.45214843749997,252.0
625,25.891601562500004,116.45410156250003,249.5
626,25.891601562499996,116.4560546875,238.5
627,25.891601562499996,116.45800781249997,236.5
628,25.891601562499996,116.4599609375,233.5
629,25.891601562499996,116.4619140625,237.0
630,25.891601562499996,116.4638671875,231.0
631,25.891601562499996,116.46582031250003,229.0
632,25.891601562499996,116.4677734375,231.5
633,25.891601562499996,116.4697265625,235.5
634,25.891601562500004,116.47167968749997,243.5
635,25.891601562500004,116.47363281250003,245.5
636,25.891601562499996,116.47558593750003,246.0
637,25.891601562499996,116.47753906249997,249.5
638,25.891601562499996,116.4794921875,249.5
639,25.891601562499996,116.4814453125,255.0
640,25.891601562499996,116.4833984375,258.5
641,25.891601562499996,116.48535156250003,264.0
642,25.891601562499996,116.4873046875,269.5
643,25.891601562500004,116.4892578125,263.5
644,25.891601562499996,116.4912109375,268.0
645,25.891601562500004,116.49316406250003,274.0
646,25.891601562500004,116.49511718749997,278.0
647,25.891601562499996,116.49707031249997,280.5
648,25.891601562499996,116.4990234375,278.5
649,25.889648437499996,116.44824218750003,265.5
650,25.889648437499996,116.45019531249997,258.0
651,25.889648437499996,116.45214843749997,251.5
